**** Analysis Summary ****

Time of run: ,07/07/15 17:06
Concentration file: ,E:\pmf\JFcH.csv
Uncertainty file: ,E:\pmf\JFcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
mass,Weak,     10.0,  2.45000, 25.79000, 34.16000, 61.17500,3318.47000, 100.00 %, 100.00 %
01/13/08 03:21,Zn                       ,    -7.73300
01/13/08 03:21,Br                       ,    36.23600
01/13/08 03:21,Rb                       ,    -4.18100
01/19/08 02:30,Al                       ,    -9.16700
01/19/08 02:30,Si                       ,     3.57200
01/19/08 02:30,P                        ,    -4.90200
01/19/08 02:30,K                        ,    16.78800
01/19/08 02:30,Ca                       ,    12.87600
01/19/08 02:30,Ti                       ,    -8.52800
01/19/08 02:30,Cu                       ,     3.96000
01/19/08 02:30,Zn                       ,     6.87500
01/19/08 02:30,Br                       ,    17.46500
01/19/08 02:30,Rb                       ,   -13.65500
01/19/08 02:55,Al                       ,    -9.73100
01/19/08 02:55,Si                       ,     4.03800
01/19/08 02:55,P                        ,    -4.69000
01/19/08 02:55,S                        ,    -3.01800
01/19/08 02:55,K                        ,    18.50600
01/19/08 02:55,Ca                       ,    11.53400
01/19/08 02:55,Ti                       ,    -9.49400
01/19/08 02:55,Cu                       ,     9.18200
01/19/08 02:55,Zn                       ,     5.68400
01/19/08 02:55,Br                       ,    26.07100
01/19/08 02:55,Rb                       ,   -12.98300
01/19/08 02:55,Pb                       ,     3.72100
01/25/08 03:09,Na                       ,    -6.84400
01/25/08 03:09,Al                       ,    -7.97800
01/25/08 03:09,P                        ,    -3.48100
01/25/08 03:09,K                        ,    32.62900
01/25/08 03:09,Ca                       ,    13.64500
01/25/08 03:09,Ti                       ,    -4.03600
01/25/08 03:09,Cu                       ,     3.35600
01/25/08 03:09,Zn                       ,    20.93200
01/25/08 03:09,Br                       ,     3.63300
01/25/08 03:09,Rb                       ,   -12.16400
01/25/08 03:09,Pb                       ,     5.60100
01/31/08 03:14,Al                       ,   -14.11400
01/31/08 03:14,P                        ,    -6.55400
01/31/08 03:14,S                        ,    -3.58600
01/31/08 03:14,K                        ,     3.58000
01/31/08 03:14,Ca                       ,     5.74800
01/31/08 03:14,Ti                       ,    -3.89800
01/31/08 03:14,V                        ,    -3.13300
01/31/08 03:14,Fe                       ,    -3.61100
01/31/08 03:14,Zn                       ,    21.17900
01/31/08 03:14,Rb                       ,     4.45600
01/31/08 03:14,Pb                       ,     4.91300
01/31/08 03:32,Al                       ,   -12.38900
01/31/08 03:32,P                        ,    -5.49400
01/31/08 03:32,S                        ,    -3.47000
01/31/08 03:32,K                        ,     7.66000
01/31/08 03:32,Ca                       ,     3.06800
01/31/08 03:32,Ti                       ,    -4.15200
01/31/08 03:32,V                        ,    -3.46200
01/31/08 03:32,Fe                       ,    -3.72800
01/31/08 03:32,Zn                       ,    19.14800
01/31/08 03:32,Rb                       ,     3.18100
01/31/08 03:32,Pb                       ,     5.25900
02/06/08 03:34,Mg                       ,     3.24100
02/06/08 03:34,Si                       ,     9.90000
02/06/08 03:34,S                        ,    11.64500
02/06/08 03:34,K                        ,    -3.62200
02/06/08 03:34,Cu                       ,     7.36200
02/06/08 03:34,Zn                       ,     5.69900
02/06/08 03:34,Br                       ,    18.62400
02/06/08 03:34,Rb                       ,     3.97900
02/06/08 03:34,BC                       ,    -5.43400
02/06/08 03:36,Mg                       ,     4.08500
02/06/08 03:36,Al                       ,     5.60400
02/06/08 03:36,Si                       ,    13.98200
02/06/08 03:36,S                        ,     9.45600
02/06/08 03:36,Ca                       ,   -15.56100
02/06/08 03:36,Zn                       ,    -3.97400
02/06/08 03:36,Br                       ,    21.80700
02/06/08 03:36,BC                       ,    -3.43600
02/12/08 04:29,P                        ,     3.36300
02/12/08 04:29,S                        ,    18.67900
02/12/08 04:29,Mn                       ,    -5.30700
02/12/08 04:29,Br                       ,   -10.11700
02/12/08 04:53,Al                       ,     3.33100
02/12/08 04:53,Si                       ,     9.34800
02/12/08 04:53,S                        ,    18.62900
02/12/08 04:53,K                        ,     5.93200
02/12/08 04:53,Ca                       ,   -10.84500
02/12/08 04:53,Mn                       ,    -3.49400
02/12/08 04:53,Cu                       ,    -3.86400
02/12/08 04:53,Zn                       ,    -3.64600
02/12/08 04:53,Br                       ,    -5.16800
02/18/08 02:04,Mg                       ,     3.14200
02/18/08 02:04,Si                       ,    12.48400
02/18/08 02:04,P                        ,    -3.62600
02/18/08 02:04,K                        ,    -9.81800
02/18/08 02:04,Ca                       ,     8.69800
02/18/08 02:04,Fe                       ,    -4.26700
02/18/08 02:04,Br                       ,    11.23500
02/18/08 02:24,Mg                       ,     4.84900
02/18/08 02:24,Si                       ,    13.44900
02/18/08 02:24,S                        ,     9.01700
02/18/08 02:24,Fe                       ,    -5.61200
02/18/08 02:24,Ni                       ,    -3.03300
02/18/08 02:24,Cu                       ,    -4.41900
02/18/08 02:24,Zn                       ,    -5.66300
02/18/08 02:24,Br                       ,    25.94000
02/24/08 01:28,Mg                       ,     4.43700
02/24/08 01:28,Si                       ,    11.76900
02/24/08 01:28,P                        ,    -4.32400
02/24/08 01:28,S                        ,    14.39300
02/24/08 01:28,Ca                       ,     6.18600
02/24/08 01:28,Fe                       ,    -5.51100
02/24/08 01:28,Zn                       ,    -8.79300
02/24/08 01:28,Br                       ,    48.12600
02/24/08 01:52,Al                       ,    -9.15800
02/24/08 01:52,Si                       ,     7.67700
02/24/08 01:52,P                        ,    -4.42900
02/24/08 01:52,S                        ,    23.05100
02/24/08 01:52,Cl                       ,     3.16400
02/24/08 01:52,K                        ,   -10.57700
02/24/08 01:52,Ca                       ,    24.25200
02/24/08 01:52,Mn                       ,     6.39500
02/24/08 01:52,Zn                       ,   -10.87900
02/24/08 01:52,Br                       ,    29.01700
02/24/08 01:52,Sr                       ,     8.57900
03/01/08 02:13,Al                       ,     5.61400
03/01/08 02:13,Si                       ,    11.73900
03/01/08 02:13,K                        ,    -7.27200
03/01/08 02:13,Ca                       ,    -3.39700
03/01/08 02:13,Ti                       ,     4.57600
03/01/08 02:13,Br                       ,    12.28000
03/01/08 02:13,BC                       ,     4.46300
03/01/08 02:35,Al                       ,     4.25500
03/01/08 02:35,Si                       ,    11.00400
03/01/08 02:35,K                        ,    -7.82300
03/01/08 02:35,Ti                       ,     3.10600
03/01/08 02:35,V                        ,    -3.75000
03/01/08 02:35,Zn                       ,    -5.07600
03/01/08 02:35,Br                       ,     4.95600
03/01/08 02:35,Sr                       ,    -3.40800
03/07/08 01:31,S                        ,    -3.69500
03/07/08 01:31,Ca                       ,    13.67800
03/07/08 01:31,Ti                       ,     4.35000
03/07/08 01:31,Mn                       ,    -3.60000
03/07/08 01:31,Fe                       ,    -4.85700
03/07/08 01:31,Zn                       ,     8.25800
03/07/08 01:31,Br                       ,    26.54100
03/07/08 01:31,Pb                       ,     5.80900
03/07/08 01:31,BC                       ,     5.21700
03/07/08 01:56,S                        ,    -5.48200
03/07/08 01:56,Ca                       ,     3.18900
03/07/08 01:56,Mn                       ,    -3.04000
03/07/08 01:56,Fe                       ,    -4.83200
03/07/08 01:56,Cu                       ,     6.04300
03/07/08 01:56,Zn                       ,     6.95200
03/07/08 01:56,Br                       ,    31.03800
03/07/08 01:56,Pb                       ,     3.40200
03/07/08 01:56,BC                       ,     6.24900
03/13/08 02:37,Na                       ,     3.10100
03/13/08 02:37,P                        ,    -3.17200
03/13/08 02:37,S                        ,   -20.26100
03/13/08 02:37,Ca                       ,     8.32900
03/13/08 02:37,Zn                       ,    16.57900
03/13/08 02:37,Br                       ,    44.33400
03/13/08 02:37,Pb                       ,     4.79600
03/13/08 02:37,BC                       ,     9.83000
03/13/08 02:56,S                        ,   -17.29500
03/13/08 02:56,Ti                       ,    -3.27100
03/13/08 02:56,Zn                       ,    13.80100
03/13/08 02:56,Br                       ,    37.71500
03/13/08 02:56,Pb                       ,     4.11600
03/13/08 02:56,BC                       ,    11.63100
03/19/08 02:22,Si                       ,     3.65000
03/19/08 02:22,S                        ,    -3.06400
03/19/08 02:22,Ca                       ,     5.71000
03/19/08 02:22,Fe                       ,    -5.19800
03/19/08 02:22,Zn                       ,     9.30700
03/19/08 02:22,Br                       ,     6.75800
03/19/08 02:22,BC                       ,    17.05900
03/19/08 02:44,Si                       ,     6.99000
03/19/08 02:44,S                        ,    -4.96800
03/19/08 02:44,Fe                       ,    -5.86700
03/19/08 02:44,Zn                       ,    19.21500
03/19/08 02:44,Br                       ,     8.52300
03/19/08 02:44,BC                       ,    13.80600
03/25/08 02:03,S                        ,   -14.01500
03/25/08 02:03,Ca                       ,    11.17000
03/25/08 02:03,Mn                       ,    -3.46200
03/25/08 02:03,Zn                       ,     3.65500
03/25/08 02:03,Br                       ,    46.87100
03/25/08 02:03,Pb                       ,     4.41100
03/25/08 02:03,BC                       ,     6.61200
03/25/08 02:28,S                        ,   -12.39100
03/25/08 02:28,Ca                       ,     8.18000
03/25/08 02:28,Mn                       ,    -4.87700
03/25/08 02:28,Br                       ,    51.11700
03/25/08 02:28,Pb                       ,     3.55100
03/25/08 02:28,BC                       ,    11.11600
03/31/08 01:51,Si                       ,    -3.96700
03/31/08 01:51,S                        ,   -10.40500
03/31/08 01:51,Ca                       ,    17.08800
03/31/08 01:51,Ti                       ,     3.18700
03/31/08 01:51,Br                       ,   -12.70100
03/31/08 01:51,BC                       ,     6.59200
03/31/08 02:14,P                        ,    -4.71600
03/31/08 02:14,S                        ,   -16.20100
03/31/08 02:14,Ca                       ,     3.14300
03/31/08 02:14,Br                       ,    -3.59100
03/31/08 02:14,BC                       ,     8.63500
04/06/08 02:04,Si                       ,     5.12200
04/06/08 02:04,S                        ,    -5.25400
04/06/08 02:04,K                        ,    14.35300
04/06/08 02:04,Ca                       ,   -11.81900
04/06/08 02:04,BC                       ,    17.41400
