SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,31,31erro,34,34erro,35,35erro,37,37erro,38,38erro,39,39erro,40,40erro,45,45erro,56,56erro,58,58erro,72,72erro,82,82erro
GHA844      ,8781.757813,1647.605591,15660.299805,1004.017334,107523.617188,2462.547607,278075.0625,6141.097656,908.572388,78.363037,14753.924805,302.434265,38861.621094,674.084045,24505.615234,348.727631,63290.707031,832.190857,7558.904785,202.377625,112.6231,12.166516,138.658096,10.718907,1190.154175,30.298704,72788.734375,1892.056519,40.091793,11.876148,271.407135,19.014231,1180.045654,31.803717,0,0,0,0,488.937805,16.583263,150.26561,17.463196,460.157654,17.625998,0,0,330.646698,18.538649,0,0,665.753235,46.897125,,,90.198753,32.338383,320.860352,31.330715
GHA845      ,5846.914063,1212.125488,12871.99707,817.648315,92964.765625,2118.813232,218180.578125,4817.208496,666.876526,59.742641,9716.402344,202.134689,31256.902344,541.503296,22376.767578,317.303497,41959.304688,552.48291,6153.059082,164.576981,82.830246,9.341222,100.214447,8.987091,916.658447,23.312294,52294.5,1359.708252,26.05625,9.339045,109.86718,15.922862,590.565002,22.783798,0,0,0,0,214.616089,11.321164,128.65889,13.588763,366.169006,13.859801,0,0,237.425888,14.13475,0,0,405.842773,36.437366,,,68.396667,25.275173,237.928329,24.446985
GHA846      ,2643.349854,898.952148,7706.721191,603.134216,52142.964844,1213.648926,120916.335938,2674.116943,375.618408,39.675121,8439.78125,168.322372,10368.720703,182.440567,14998.733398,213.270203,13396.849609,177.617798,2955.842773,79.682503,59.19017,7.032872,38.728542,7.993715,466.348938,12.808722,23652.638672,615.914856,33.193829,8.652298,99.733841,15.590883,313.332153,19.909746,0,0,45.741211,9.555908,455.942657,13.214943,69.661316,12.860074,146.733658,11.432896,0,0,106.910858,12.025562,0,0,182.030258,29.126404,,,73.296219,24.28809,220.184921,22.736544
GHA847      ,2404.493164,860.768982,9659.337891,645.174866,62352.132813,1427.499634,137438.5,3037.528564,533.58313,42.783543,9684.436523,192.144928,12133.271484,212.433426,20997.849609,297.041901,19687.664063,261.29184,3705.361572,99.449959,66.817322,7.117471,43.502193,7.86104,550.72998,14.525183,29816.097656,775.929504,25.117207,7.897738,71.76783,14.941633,448.128357,20.714016,0,0,0,0,172.853912,9.571052,74.201355,11.530274,176.585449,10.614141,0,0,142.859787,11.282322,0,0,188.636566,28.601295,,,56.4888,21.430321,175.786285,20.444746
GHA848      ,,,0,0,0,0,0,0,0,0,,,0,0,1.19452,6.885283,0,0,0,0,0,0,6.292175,6.599787,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,,,0,0,25.532444,13.12821,,,,,,
GHA849      ,1192.922852,696.565857,4264.561523,482.929443,28914.564453,690.616638,63634.539063,1414.227905,299.650665,33.452362,7493.599609,149.88945,4674.955078,85.922722,16029.822266,227.435394,7915.58252,106.274063,1598.182739,43.761833,32.567646,5.548999,33.759048,7.332617,258.012512,7.995388,12909.978516,336.996979,35.783421,7.306365,32.869488,14.301686,326.531982,19.491415,0,0,0,0,140.813309,8.889638,54.953457,10.761889,88.930252,9.507177,0,0,71.292259,10.029297,0,0,132.483032,23.819643,,,64.047165,19.907316,173.454529,19.17412
GHA850      ,1485.117188,782.865112,4310.868652,497.61731,28745.130859,696.713074,66045.78125,1467.210571,210.418655,31.958206,6135.827637,124.019173,4945.423828,90.350304,10024.240234,143.765305,6550.901855,88.511848,1568.135498,43.017574,39.121777,5.882108,33.832489,7.560387,266.085419,8.390947,12701.001953,331.588684,45.290649,8.033088,190.341583,15.936266,963.908447,27.130232,0,0,0,0,389.996704,11.91999,49.018295,11.83569,79.704704,10.291522,0,0,91.000847,11.116423,0,0,154.623047,24.735083,,,76.876488,21.916948,164.936447,20.823359
GHA851      ,,,0,0,0,0,0,0,0,0,,,0,0,11.482539,7.201447,8.587089,9.021523,0,0,0,0,13.558637,6.78282,0,0,7.355261,7.584908,0,0,0,0,1.655068,17.620237,0,0,,,0,0,,,,,,,,,0,0,30.321636,14.364491,,,,,,
GHA852      ,1424.491333,837.879822,7475.186035,587.545715,51667.679688,1196.344482,122071.851563,2699.412354,564.33197,41.798027,10221.689453,206.354507,9056.555664,160.141632,14007.446289,199.490463,17633.802734,234.278976,3009.971191,81.058273,56.40612,6.708979,44.799652,7.752924,507.503601,13.556461,27083.273438,704.971008,25.479387,7.93445,112.06179,15.179273,739.313904,24.020025,0,0,25.463348,8.707277,393.811066,11.824828,67.911499,11.727936,170.885086,10.674292,0,0,107.709106,11.075007,0,0,284.160034,27.519182,,,66.583199,21.647312,176.69043,20.682173
GHA853      ,3910.423096,917.1698,11029.254883,688.148132,69245.125,1585.722412,161146.703125,3558.918213,508.26059,43.232353,10017.701172,202.884903,14924.044922,259.745667,17209.091797,244.119507,20118.832031,266.648804,4015.488525,107.634811,72.414429,7.139635,59.732628,7.811574,649.612305,16.709175,33399.792969,868.975708,29.119301,7.543845,90.358162,14.805863,441.671875,20.550419,0,0,0,0,189.764206,9.338751,72.900818,10.964081,211.737518,10.367248,0,0,147.841965,10.899046,0,0,204.795181,28.1791,,,54.15168,20.533285,188.396835,19.65974
GHA854      ,10020.373047,1672.042725,16673.683594,1033.550781,109225.8125,2476.177246,250036.125,5524.376953,1473.743286,82.526878,12321.49707,249.694,36502.476563,633.725342,29439.996094,417.613403,68799.890625,904.305908,7831.567383,209.604568,86.043442,12.178038,120.223381,10.63832,1140.791992,29.191242,63821.363281,1659.209106,39.650875,12.283695,162.776199,18.209787,1164.980713,31.715307,0,0,0,0,202.142441,14.364712,132.212357,17.736624,577.425415,19.400869,0,0,291.583771,18.397137,0,0,659.542847,47.336536,,,70.740723,33.256966,358.516144,32.32687
GHA855      ,3946.390381,902.262939,7625.68457,590.540649,43205.546875,1004.445007,105383.375,2332.378174,264.681366,38.982517,4953.52832,107.889397,15441.836914,270.608887,9488.15625,136.597733,18505.111328,245.494904,2606.990479,70.405518,41.296818,6.491611,38.899902,7.749287,443.240784,12.130105,21596.675781,562.522095,40.962597,8.075245,120.417587,15.406604,472.357941,21.029268,0,0,0,0,109.577972,9.407012,49.5858,11.695108,159.734436,10.705321,0,0,110.571808,11.229486,0,0,233.005875,26.715374,,,74.439911,21.961058,118.348801,20.624712
GHA856      ,1304.853638,820.534607,6738.131836,565.160461,51347.679688,1190.366211,116648.0625,2580.147461,407.271667,38.634716,8041.498535,160.66745,9097.645508,160.850906,16691.203125,236.961731,14128.794922,188.872833,2939.897217,79.183578,53.100056,6.583541,36.231552,7.661528,450.117676,12.230958,23965.064453,624.008423,30.278276,7.690452,61.264915,14.778773,304.867035,19.44722,8.88145,7.5,0,0,184.233383,9.520686,66.019814,11.253955,150.483887,10.19898,0,0,112.966576,10.747653,0,0,163.818298,26.791847,,,43.361126,21.311249,187.825775,20.076208
GHA857      ,4687.935547,965.17511,8087.846191,618.738647,54415.132813,1251.69104,125985.554688,2785.601074,425.81958,42.503166,9583.571289,194.996506,14029.350586,244.611267,14841.183594,211.207153,15343.082031,204.605621,3189.96582,85.847038,49.800056,7.024833,41.290356,7.981269,478.450562,13.034595,25462.613281,662.909912,39.183273,8.584103,82.87899,15.390586,425.150665,20.766804,0,0,0,0,307.79425,11.468726,49.652256,12.530917,159.493118,11.293076,0,0,119.80571,11.898573,0,0,215.283615,28.874897,,,87.575722,23.353796,213.062637,22.355961
GHA858      ,6211.34375,1193.896484,10519.304688,740.803589,72025.945313,1627.49585,163737.828125,3618.595703,837.26886,59.793327,9652.212891,199.901413,27694.322266,480.543945,22105.410156,313.273834,45767.269531,602.064209,5067.185547,135.744354,67.018997,8.645606,83.6754,8.774678,708.952942,18.493357,41345.722656,1075.387207,32.336006,9.477176,159.344284,16.53614,693.473938,24.009459,21.500929,9.225978,0,0,263.001373,11.87235,101.992813,13.865482,334.26593,13.745164,0,0,206.039474,13.938839,0,0,408.726868,34.860027,,,64.661446,25.881634,265.007324,24.785746
GHA859      ,7957.108887,1089.64856,10774.566406,692.132385,60365.761719,1367.902832,147200.453125,3252.282227,497.106567,46.106956,8888.632813,182.923782,31329.167969,541.034241,13930.405273,198.531464,26420.615234,348.868652,3902.747803,104.659935,51.853027,7.009345,49.695713,7.802605,604.271667,15.683099,31119.472656,809.774841,21.676493,7.621462,64.682388,14.751306,368.552673,19.921124,0,0,0,0,296.31189,10.364733,77.961075,9.408957,242.33931,10.704418,0,0,158.687195,11.044223,0,0,296.479889,27.986105,,,47.289482,20.919477,159.511551,19.678165
GHA860      ,9201.591797,1383.345581,12827.969727,830.417053,82483.171875,1871.671265,194674.984375,4300.255371,627.513611,59.182819,11254.744141,231.305511,34185.703125,591.683167,18621.443359,265.0065,33967.710938,448.273834,5286.951172,141.693466,92.094879,9.448419,83.114731,9.144621,795.392029,20.695057,42559.511719,1106.950195,31.03793,10.537575,142.62085,16.94133,648.56427,23.9792,0,0,0,0,359.224762,13.930687,85.792572,15.433327,282.526672,14.564103,0,0,200.227753,15.245827,0,0,391.130096,37.748779,,,77.09597,28.749283,223.329285,27.4028
GHA861      ,2660.005127,846.358276,6846.567871,569.642883,48730.851563,1122.079834,106515.015625,2357.334961,430.637878,41.641964,9712.710938,197.332642,11626.630859,203.816513,18396.25,260.572662,14591.206055,193.181351,2867.411133,77.281517,51.161667,6.599245,38.209057,7.743674,408.024902,11.361875,23096.712891,601.472412,31.368324,7.936948,233.448578,16.451366,416.371918,20.47534,0,0,0,0,275.130798,10.573573,68.336815,11.763705,142.534805,10.531602,0,0,115.543625,11.152998,0,0,188.975143,27.151781,,,45.799671,22.284472,308.232544,21.519152
GHA862      ,7826.705078,1425.483887,12448.861328,856.437927,89506.09375,2035.000366,201577.609375,4454.016113,739.25293,67.014305,11396.770508,235.660736,35760.421875,619.276062,23962.275391,339.981873,44317.3125,583.775879,6274.425781,168.000732,86.798065,10.371847,100.083549,9.760463,855.385193,22.318298,51224.5625,1332.000977,48.273758,11.471585,291.028839,18.923277,652.302246,24.436142,0,0,0,0,314.7677,14.438304,125.503487,14.345196,382.325958,16.432571,0,0,246.187302,16.873182,0,0,456.778351,41.499146,,,95.890282,31.243763,375.816803,30.529652
GHA863      ,2771.546387,826.593994,6591.492676,556.926697,48905.160156,1130.415039,114909.117188,2541.869385,525.443787,42.157051,11241.253906,225.959488,11642.785156,204.004166,14152.856445,201.550903,18743.847656,248.82933,2908.620361,78.347641,46.487923,6.419744,51.042122,7.650327,458.169189,12.328275,26034.556641,677.739929,29.28228,7.363787,258.655243,16.44972,481.504578,20.878042,0,0,0,0,662.977478,15.103113,55.993885,11.069755,153.809082,9.811625,0,0,113.021622,10.328223,0,0,274.875519,26.263704,,,46.543591,20.173744,308.411163,20.099688
GHA864      ,5039.258789,1134.506592,10882.924805,745.58075,73992.960938,1679.814575,172243.421875,3805.577637,639.136597,55.604931,9492.554688,196.474564,27918.853516,484.38678,19481.921875,276.625702,32527.128906,429.211914,4930.900879,132.134949,94.345802,8.748404,68.854599,8.683251,699.268127,18.315086,42204.007813,1097.674438,27.21685,9.596715,163.053452,16.528566,466.619751,21.617836,0,0,0,0,314.468475,12.495029,91.548431,14.032881,285.234772,13.406607,0,0,186.618927,13.87062,0,0,336.276978,34.394695,,,75.028366,26.19175,239.784531,24.937096
GHA865      ,1657.147461,844.202087,6128.421875,554.235229,47174.710938,1089.408081,105968.976563,2345.303223,471.783966,40.707214,9599.836914,194.935394,9895.660156,174.44725,17129.208984,243.070023,13122.108398,175.806046,2769.737549,74.695847,52.868046,6.525553,40.686962,7.691377,409.988098,11.371871,22782.441406,593.311646,34.678772,7.807988,134.320068,15.407469,344.663849,19.810942,0,0,25.140514,8.545787,335.599762,11.047135,61.196022,11.502974,138.233185,10.206384,0,0,108.397263,10.815949,0,0,170.51387,26.711157,,,54.201408,21.823507,212.951706,20.473232
GHA866      ,2865.832275,934.530701,6066.679199,582.032593,48837.246094,1129.382568,108192.773438,2394.408203,421.741699,43.708023,9907.436523,201.445496,12318.698242,215.717178,18713.083984,265.272705,14933.90918,199.532059,2913.97168,78.60936,54.550083,7.246877,41.764099,8.188454,417.932892,11.883886,23791.994141,619.54657,48.332966,9.155763,285.959229,17.646404,413.460846,20.940235,0,0,41.201393,10.113297,307.670197,12.093555,70.086937,13.566707,154.334106,12.220257,0,0,99.946785,12.648036,0,0,186.315414,30.020985,,,70.163467,25.670895,311.123627,24.560064
GHA867      ,2894.611816,862.586182,6006.19873,557.511963,41490.648438,961.962952,95463.359375,2114.308594,391.187836,39.406727,9277.241211,188.888535,9027.116211,159.716476,13240.075195,188.879959,10909.293945,146.980438,2392.031738,64.7883,38.096031,6.620865,39.382881,7.909318,387.458344,11.051908,20042.980469,522.202393,49.169041,8.574289,120.02092,15.678578,349.026093,20.127554,0,0,0,0,173.859299,10.391908,51.093163,12.532985,124.302742,11.199885,0,0,94.17823,11.768403,0,0,173.011688,27.841473,,,71.332237,23.565722,224.424088,22.408831
GHA868      ,1245.890259,648.994934,2571.479004,440.493469,20115.722656,498.49826,43403.390625,969.576416,170.147141,30.02537,5976.936035,120.875259,3573.488037,67.361832,13255.553711,188.73233,5981.928711,81.164375,1113.300415,31.023537,24.769663,5.09429,17.691494,7.186924,176.160095,6.339375,8995.545898,235.41217,34.009491,7.096679,52.832989,14.429487,225.424454,18.728039,0,0,0,0,203.686142,9.133882,34.440052,10.484514,70.580574,9.168114,0,0,39.568604,9.606256,0,0,103.271935,22.075411,,,56.479637,19.624195,128.350998,18.373989
GHA869      ,308.582916,622.202576,2228.392578,429.149506,18704.128906,466.116882,42354.074219,946.379028,254.768982,29.397699,6402.34082,132.698364,2199.039551,44.298336,7339.575195,105.429504,3667.259033,51.239235,997.065247,27.99585,22.104389,5.002744,15.515019,7.153787,160.948486,6.023582,8037.785156,210.564911,39.671707,7.003929,26.057913,14.196785,212.757904,18.611725,0,0,0,0,241.387756,9.409489,28.6528,10.360347,55.770145,9.08032,0,0,41.520912,9.47632,0,0,116.738304,21.555048,,,69.494286,19.601667,111.617821,18.133446
GHA870      ,8357.589844,1313.138062,10323.858398,753.397827,70728.085938,1662.213623,172319.96875,3822.251465,387.032684,55.981133,10548.578125,211.400833,32868.695313,568.751709,17611.240234,250.641449,31232.771484,412.363647,4736.48291,127.031456,71.152176,8.89489,70.728828,9.050867,734.485657,19.244238,38703.050781,1006.775146,50.253056,10.53401,122.948044,16.878626,532.928955,22.652311,0,0,0,0,328.096527,13.543118,86.980759,15.655606,292.920715,14.545617,35.85043,13.728944,191.320053,14.97417,0,0,318.295898,35.821121,,,104.137733,28.587797,231.376938,27.373913
GHA871      ,13689.055664,1672.18457,12569.490234,851.734009,86237.890625,2039.457764,221396.59375,4906.618164,696.271057,69.398766,14602.638672,290.817352,37763.261719,653.786194,21188.5625,301.63858,56449.59375,742.200867,6237.142578,167.108047,102.290543,10.670689,113.945778,9.904653,945.993774,24.416004,59673.871094,1551.421509,30.336706,11.045254,351.254395,19.436308,855.467224,26.829708,0,0,0,0,674.394592,18.063276,96.834572,16.638889,373.88916,15.899164,32.534153,14.414559,268.939514,16.697577,0,0,558.301392,41.473293,,,69.556389,30.247858,442.587616,30.195711
GHA872      ,8748.737305,1210.940308,10311.15625,711.499695,66341.820313,1535.748291,161152.0625,3574.262695,553.445129,52.418922,10482.304688,209.18132,32727.404297,565.530579,16593.349609,236.01915,29159.181641,384.952759,4413.60791,118.33506,71.930305,8.001064,77.912682,8.4862,683.186646,17.761219,38766.246094,1008.36792,25.202045,8.894348,139.034805,16.041958,473.047577,21.377174,0,0,0,0,193.105835,10.758113,83.408012,13.159572,254.199905,12.319026,28.115631,11.538478,179.069382,12.890501,0,0,318.711121,31.961029,,,57.342747,24.199663,242.464493,23.257822
GHA873      ,2624.887207,747.236816,2937.695068,463.772308,23302.501953,588.192871,50587.339844,1140.426758,72.576035,35.567608,8194.358398,167.817734,9263.661133,163.634415,20703.490234,292.677856,5672.501953,77.300392,1309.469971,36.159458,34.938259,5.261911,17.006758,7.185548,207.287338,6.895788,10701.889648,279.679779,38.387302,6.96439,22.447392,14.159749,408.506836,20.059772,0,0,0,0,364.759491,10.674913,43.79414,10.614713,76.649612,8.964531,11.651862,9.235425,57.826809,9.435347,0,0,97.118416,22.51498,,,44.160419,19.455017,143.990814,18.054482
GHA874      ,7738.725586,1381.963501,14318.706055,892.543335,95858.445313,2212.688232,200921.765625,4456.271973,608.846375,68.932045,12073.107422,248.409149,37305.476563,642.829102,25281.070313,358.230652,53770.976563,705.450745,6882.712402,184.051697,112.540146,10.272939,105.309677,9.400224,893.989563,22.995054,56156.898438,1460.054077,35.327847,10.027231,140.55072,16.613783,739.380615,24.880634,0,0,0,0,272.981232,12.499903,99.632301,14.898236,381.377869,14.784781,43.007477,12.938676,264.512177,15.374009,0,0,373.397186,39.469654,,,54.335499,27.202803,312.924469,26.49309
GHA875      ,6197.499512,1111.955811,11228.100586,735.137695,67877.523438,1580.449219,149416.0625,3316.625732,119.601501,52.776321,9309.052734,192.229492,28284.888672,487.619263,18683.5,265.069855,33859.773438,444.797424,4528.081055,121.349106,91.95079,8.075797,70.646469,8.372368,620.571838,16.335976,38377.515625,998.271667,17.931814,8.698211,110.016579,15.718711,472.76532,21.311218,0,0,0,0,230.17009,10.854656,66.315758,12.879745,266.122284,12.178633,27.539583,11.295947,156.921097,12.423217,0,0,298.864655,31.697119,,,71.467896,23.819479,214.750488,22.697374
GHA876      ,6018.006348,1465.059204,16865.3125,1001.658264,99441.789063,2294.086914,209610.234375,4650.23291,929.365601,78.86068,13562.126953,278.188049,37054.03125,639.219604,30288.328125,428.559631,68347.0625,896.035889,7192.581055,192.41806,99.164421,10.992084,121.237671,9.999629,972.369629,25.028288,58898.257813,1531.282471,31.480146,11.226315,184.963425,17.718037,1301.373413,33.391987,0,0,0,0,343.17749,14.384048,90.489365,16.644484,509.770477,17.457121,47.439262,14.497765,252.501602,16.629335,0,0,568.227539,43.575363,,,82.390236,30.536711,445.71701,30.461468
GHA877      ,10350.550781,1571.012817,14145.270508,923.454956,81265.273438,1902.787354,186574.3125,4139.697266,43.609997,67.326477,12765.730469,262.147675,52290.164063,897.971069,34228.535156,483.035797,43085.242188,565.985474,5534.76123,148.432098,87.775612,10.174563,86.811935,9.639736,833.698364,21.849192,45633.550781,1186.819824,37.184528,11.602784,135.977081,17.552097,687.743164,24.92404,0,0,0,0,474.740906,16.150192,106.241241,17.451883,333.09552,16.188288,36.277157,15.255407,174.318253,16.296494,0,0,416.404327,40.918934,,,104.969475,31.610537,244.016922,30.14893
GHA878      ,8510.041992,1223.669678,12455.427734,776.31665,70419.234375,1636.543945,161298.59375,3577.699707,153.208527,53.801022,10537.460938,215.632263,35580.625,611.780212,19543.921875,277.066681,35676.765625,468.524719,4819.77002,129.061218,86.530739,8.082422,59.034466,8.265969,695.7099,17.994213,39480.816406,1026.918701,19.990211,8.522602,77.006622,15.327635,466.884796,21.15737,0,0,0,0,335.759308,11.637569,73.526237,12.636812,281.643097,12.088212,34.82016,10.989295,175.122269,12.310223,0,0,305.694702,31.516609,,,77.283157,23.181299,195.662704,22.104528
GHA879      ,0,0,687.258118,479.425598,280.811523,141.427612,132.312515,59.914581,0,0,0,0,0,0,0,0,65.646515,11.091886,0,0,0,0,19.77984,8.576973,0,0,23.2327,9.418961,0,0,21.618082,16.750704,0,0,,,,,0,0,,,0,0,,,0,0,25.944187,34.379677,0,0,15.235974,36.129436,,,,
GHA880      ,1844.467651,946.079102,6812.541992,627.487122,40012.59375,939.387939,88917.710938,1922.255737,296.10025,41.93449,10252.890625,200.614655,8949.181641,160.505554,12295.96582,170.642548,15875.162109,210.392792,2348.249512,60.574501,50.39603,6.942104,71.868134,8.678731,401.36618,10.399196,22900.806641,420.092041,45.055893,9.188446,175.230728,16.907045,493.401611,22.270067,,,,,518.236877,13.506667,,,129.99437,11.395948,,,81.704811,12.018341,0,0,239.446594,28.465113,0,0,80.139755,24.062593,267.484161,23.298405
GHA881      ,2958.192383,977.305786,8062.132324,651.198608,40691.019531,954.550842,89408.34375,1932.096802,174.831085,41.019672,9289.962891,182.627991,9241.891602,165.180298,14469.505859,199.873779,12583.995117,167.8741,2423.618652,62.453026,60.217987,7.133965,46.170071,8.662485,361.438477,9.842636,20354.595703,373.609009,52.721611,9.554545,58.972954,16.50276,358.594238,21.666161,,,,,301.957855,11.907506,,,132.242859,11.958411,,,93.797226,12.559119,0,0,191.855255,28.911068,0,0,94.091713,25.021982,181.981339,23.796152
GHA882      ,0,0,131.381363,392.496033,851.313904,122.414909,27.528112,48.337502,0,0,0,0,0,0,0.295995,7.769003,1.557592,9.932902,0,0,0,0,51.127254,7.566229,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,,,,
GHA883      ,10328.552734,1730.565186,15229.901367,1012.352905,91412.960938,2093.902588,224721.46875,4828.294922,669.697144,77.941238,15328.867188,301.949738,39705.828125,682.765076,23358.019531,322.665222,62437.25,815.948547,6563.500977,167.108322,105.045387,11.917317,141.188751,11.111456,1005.148376,22.884628,67532.320313,1235.717285,27.918617,12.616107,297.970428,19.854992,946.590332,27.583141,,,,,606.642578,17.311251,,,377.657043,16.824139,,,269.998444,16.998409,0,0,571.569824,46.190937,0,0,60.648922,32.87249,458.871918,32.304367
GHA884      ,2326.520996,909.114136,6755.736816,610.677368,39065.304688,918.259766,84328.273438,1824.674438,238.218506,39.452538,9383.121094,184.233734,7578.012695,137.581619,12891.77832,178.631393,11607.821289,155.323303,2245.656494,57.96283,56.091583,6.735577,54.101936,8.466957,352.368835,9.462202,20103.128906,369.000793,49.135281,8.831506,65.759941,16.122999,379.584351,21.473053,,,,,363.015289,11.616526,,,112.660027,10.916818,,,78.977409,11.546054,0,0,168.201416,27.776003,0,0,59.30555,23.013992,223.216537,22.142872
GHA885      ,3263.02124,928.064575,6929.21875,617.249268,43774.652344,1014.652588,90903.023438,1964.375488,233.443024,41.143543,9498.806641,186.578049,9010.47168,161.304016,16975.763672,233.681427,15276.080078,202.726395,2592.773682,66.62088,47.373623,6.783113,63.70892,8.46411,387.065399,9.999057,22569.824219,414.036804,32.770695,8.593505,54.75354,15.975757,431.434326,21.677498,,,,,210.416962,10.223799,,,136.547943,10.765697,,,99.081581,11.272679,0,0,193.328796,27.446465,0,0,65.021431,22.515625,186.555008,21.46096
GHA886      ,2389.33667,870.550781,7480.366211,618.346375,42451.152344,986.991638,90471.414063,1955.318726,224.065109,39.790432,9230.564453,181.495895,10104.470703,179.705734,15778.21582,217.529282,13524.091797,180.100616,2436.079102,62.675541,67.617119,6.589583,58.736847,8.279539,365.873413,9.471886,21364.363281,392.013733,24.623734,8.037066,75.730644,15.789738,367.367767,21.114185,,,,,216.13826,9.679968,,,131.503326,10.02525,,,85.782631,10.475292,0,0,153.051987,26.905865,0,0,42.031902,21.042534,192.449966,20.139393
GHA887      ,9095.87793,1348.330688,15019.59082,881.781982,79124.765625,1810.674927,180812.125,3995.261719,590.061462,56.773605,12014.395508,239.822357,38375.566406,662.560181,20356.978516,289.028015,40537.96875,532.36084,5334.805664,142.917984,96.911026,9.180331,90.407707,8.909479,791.791138,20.476046,48865.019531,1270.658936,33.494331,9.534152,143.460114,16.332653,596.658203,22.957281,0,0,0,0,413.463074,13.459558,90.70871,14.282094,294.443878,13.435253,20.09379,12.324121,208.916626,13.995311,0,0,385.924072,35.947124,,,67.892365,25.966145,283.233673,25.201845
GHA888      ,942.211487,669.19165,2960.245605,450.181732,19931.904297,497.830933,41228.660156,921.936829,243.880661,31.467165,7515.272461,150.180725,3714.399658,69.768829,14061.104492,200.011673,6369.439453,86.204681,1133.299683,31.564871,41.38382,5.286201,27.810339,7.271602,173.247025,6.346147,9272.709961,242.600632,38.62653,7.18787,41.779964,14.406825,323.626587,19.449512,0,0,0,0,218.308304,9.404776,43.508762,9.117237,72.979309,9.456315,2.975245,9.610515,35.508495,9.767865,0,0,81.685966,22.437153,,,67.13018,20.211149,205.195023,19.13765
GHA889      ,1234.731689,789.42041,4743.067871,517.990356,30337.384766,726.969788,60785.589844,1352.036865,225.793091,36.781506,7655.383789,154.084351,11804.677734,209.369476,18138.408203,256.993622,12406.560547,164.725311,1832.125,50.002563,33.060654,6.068745,36.427399,7.677944,278.835449,8.676783,16218.066406,422.886108,42.628628,8.097606,88.568909,15.189687,512.979675,21.45447,0,0,0,0,231.61618,10.372852,66.469093,12.242332,105.181213,10.523777,14.481279,10.720621,74.650429,11.019613,0,0,147.48111,25.883165,,,70.611008,22.646803,264.440826,21.535357
GHA890      ,4046.345459,956.120789,7428.879395,597.697693,41598.75,963.455872,88083.820313,1952.272949,566.140747,44.70787,8920.571289,178.50502,17559.427734,306.916412,18472.367188,261.745209,26402.945313,347.262665,2859.373291,77.112938,51.679024,6.779479,88.301109,8.148009,432.455536,11.972961,25564.361328,665.538208,36.453453,8.226407,125.087555,15.540626,923.089355,26.590528,0,0,0,0,273.870789,10.853526,54.811581,12.386629,183.885864,11.227835,15.13952,10.852626,114.260284,11.469879,0,0,288.980835,28.235666,,,63.549911,23.030111,262.251801,21.981712
GHA891      ,3670.712891,1016.246521,7186.507324,616.170044,40276.234375,937.129639,84713.507813,1878.464111,527.477905,45.764656,8768.886719,175.797714,15591.260742,273.781769,18322.259766,259.732391,24578.828125,323.494812,2740.307861,74.080742,48.431839,7.293693,67.293617,8.460041,408.66861,11.818434,24401.615234,635.375183,66.679924,9.710578,166.099121,16.716288,951.513,27.463139,0,0,0,0,291.903656,12.439362,54.354935,14.51989,180.863358,12.968033,14.187694,12.783155,80.994667,13.169921,0,0,297.100464,30.911451,,,71.051567,26.955742,302.280518,25.687178
GHA892      ,6548.344727,1271.43042,10182.864258,748.344849,59160.367188,1361.032715,120387.96875,2667.406494,866.997192,62.194626,10565.854492,212.924789,24720.53125,431.115967,29665.726563,419.143402,45510.542969,597.465454,4316.73291,116.109467,63.491924,9.099776,66.073013,9.038274,563.650879,15.597207,37542.320313,976.689941,31.896015,10.648252,176.087189,17.312553,1201.475708,31.589174,0,0,0,0,226.516235,12.952601,100.732246,15.941159,345.587097,15.241893,37.493351,13.995231,185.414917,15.234073,0,0,499.459839,37.559982,,,71.340317,29.096531,444.96994,29.258467
GHA893      ,1237.310669,738.79541,2663.996826,466.859497,20385.583984,519.19519,42440.117188,962.369995,155.089874,33.884151,7809.784668,155.910065,3412.804688,64.956375,12732.380859,181.795273,7882.589355,107.736206,1259.22644,34.954628,26.247152,5.587365,10.91752,7.428733,238.201218,7.751647,11672.197266,304.88382,47.595196,7.780708,78.178162,14.938951,549.289856,21.733812,0,0,0,0,272.315338,10.456267,25.558392,11.796987,89.986481,10.312682,7.075284,10.390459,35.499004,10.633445,0,0,154.46199,24.087519,,,64.328171,21.719561,246.243759,20.813826
GHA894      ,0,0,5688.504395,561.302673,40879.882813,959.020691,81522.414063,1822.430786,417.219818,44.871155,10135,200.792709,13283.935547,232.0578,24144.132813,341.029785,20209.396484,268.316162,2717.416992,73.364388,39.556786,6.717525,35.472668,7.884868,378.892487,10.8862,23399.251953,609.329346,36.888069,8.443616,128.683945,15.698167,727.853699,24.05831,0,0,0,0,224.07222,10.70996,68.810051,12.881963,158.409348,11.539142,16.113714,11.274336,96.836357,11.743535,0,0,199.170914,28.082325,,,68.621964,23.684139,296.990295,22.966047
