SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,35,35erro,37,37erro,38,38erro,40,40erro,82,82erro
AFR61      ,763.129883,622.611267,502.111115,397.974213,904.10376,127.382637,1518.897583,83.381004,24.418211,21.711094,911.391479,32.640381,777.338684,24.772051,553.05542,14.815833,692.307007,16.774111,48.234753,4.906481,4.785095,4.81506,18.165113,7.278494,24.04785,4.584828,332.952209,13.801434,56.989079,7.999328,0,0,38.592575,18.205318,36.999252,8.988568,15.842865,9.746778,26.676575,10.038839,12.909679,10.548697,47.44421,19.823233
AFR62      ,674.618774,509.017792,533.73175,370.276154,2423.970703,138.465027,4998.76709,145.341919,31.082729,20.832573,964.487488,31.043041,225.452667,14.950519,755.190247,16.630051,2152.85791,33.483894,170.228485,6.521764,4.81912,4.152545,7.808137,6.868553,20.566771,3.921634,1114.497925,31.835812,24.6721,6.513575,0,0,23.416994,17.7227,19.346245,7.517509,10.154751,8.192327,24.476967,8.447546,7.577543,8.847627,47.017372,16.561724
AFR63      ,640.560425,562.169556,115.905174,384.018097,1390.89209,128.796753,2496.810059,97.281174,24.091631,20.785149,743.698608,28.184122,339.812622,17.360727,1172.555664,22.368582,906.378235,18.972628,79.211861,5.144371,9.647131,4.581438,9.08341,7.08573,21.654657,4.34026,552.623718,18.399981,45.641457,7.344638,0,0,25.91317,18.01903,29.742153,8.48451,20.975834,9.197283,18.182116,9.447251,16.003426,9.909256,39.456047,18.702028
AFR64      ,8146.278809,1079.118286,7980.705078,605.901733,52978.042969,1246.80542,134585.21875,2987.301758,578.199158,50.313778,17354.080078,342.892609,15293.989258,269.045898,19560.027344,276.983246,25373.107422,335.299438,3998.132813,106.910828,80.215584,7.314719,72.780617,7.95213,607.005371,15.742698,36687.261719,954.336731,8.837201,7.608395,69.907005,15.009142,726.418945,23.733587,269.632599,10.031977,97.540024,9.450747,207.212234,10.425306,171.266556,11.216762,262.5849,20.015198
AFR66      ,5358.602539,920.168091,7035.45752,578.733704,50131.792969,1173.354492,122695.265625,2726.007813,587.233459,48.26889,15130.354492,300.191864,8505.1875,154.103333,17148.066406,243.334,21524.535156,285.111755,3632.909424,97.236427,75.496773,7.173766,54.471481,7.914039,463.238983,12.604337,31100.544922,809.278564,26.737247,8.000485,46.541374,15.080031,291.534027,19.44355,120.323418,9.275623,89.029182,9.899657,185.717316,10.68585,161.711578,11.572859,161.389496,20.320721
AFR67      ,1839.473022,1314.118896,20161.59375,1104.78418,122812.75,2881.588867,335428.34375,7417.414551,413.768829,74.445297,14614.022461,297.59198,18022.841797,320.064911,30559.080078,432.794647,51409.273438,677.085266,8368.225586,223.304794,136.372696,12.367928,105.641411,10.239326,1336.207397,33.538036,70202.085938,1824.851074,31.738659,11.611521,107.284111,17.705713,386.458496,21.85318,188.866943,13.416747,225.152603,14.577158,480.178131,17.384745,325.630554,17.978245,252.064194,29.503435
AFR68      ,2618.827637,3039.295898,39983.925781,2292.249268,279980.96875,6671.368164,782773.1875,17317.427734,1107.687988,182.355682,15024.0625,345.19931,27984.96875,513.178101,84806.007813,1200.635498,173141.71875,2275.314209,25631.636719,683.572937,379.030762,33.917099,406.904541,24.142843,4483.257324,110.818459,231060.9375,6003.03418,102.589691,28.394905,473.56189,35.306019,2804.946777,65.977341,354.922394,32.570087,680.346802,36.64373,1693.472168,49.64278,1006.810242,48.236935,988.481079,76.795677
AFR69      ,0,0,42406.972656,2345.067627,292174.53125,6975.004395,805213.3125,17810.310547,274.818817,172.558716,13196.345703,311.816254,21399.238281,402.220978,80359.335938,1138.456787,160663.9375,2112.329346,26674.164063,711.222168,446.743774,34.770603,461.558167,24.706997,4454.449707,110.132233,246964.640625,6416.004883,119.435287,28.09296,395.667023,34.222996,2513.98999,60.936512,355.119476,31.508514,694.094482,36.017605,1559.510742,47.434772,1094.637329,49.526741,896.848511,75.189171
AFR70      ,3664.418945,1524.712769,20144.384766,1141.618164,136102.109375,3227.275146,360546.65625,7974.182617,653.996826,87.44442,17737.857422,359.675781,27730.972656,486.434509,36733.570313,519.797974,67254.710938,884.532532,10113.144531,269.786804,118.395874,14.033252,156.839645,11.513599,1548.009033,38.796585,83792.5625,2177.849609,23.5172,13.015228,264.55014,20.185478,961.370239,29.16847,670.731201,19.600811,243.835602,16.564814,586.121582,20.163805,370.954071,20.316462,535.827271,35.101288
AFR71      ,1879.230347,1389.451538,17861.1875,1042.454102,114616.914063,2712.799072,312037.75,6902.054199,267.847992,74.640289,15255.094727,310.006622,21535.152344,379.515533,31684.978516,448.422211,51201.796875,674.30658,7832.000977,209.102295,103.351196,12.330324,113.753242,10.631213,1253.262451,31.746159,65891.289063,1712.922485,35.239033,12.790743,150.413956,18.973408,626.298279,24.810675,689.00116,19.621637,186.129211,16.135647,474.97998,18.764395,276.31427,18.764904,292.876801,32.935932
AFR72      ,0,0,31957.515625,1750.535034,206035.75,4915.208984,575417.375,12722.226563,408.86557,123.948326,13802.958008,299.999664,18673.785156,342.650208,74189.210938,1046.449341,95843.570313,1261.46582,15375.15332,410.252258,189.806152,22.040936,239.816147,16.85795,2742.760986,68.194649,136798.1875,3554.683594,54.86924,21.073141,265.465973,26.654953,2164.356445,51.480724,360.942657,24.667597,409.275177,26.566687,914.200745,32.348076,669.688599,34.243977,783.190369,56.230793
AFR73      ,3584.795654,1424.431763,20821.189453,1134.192749,123908.0625,2931.314941,344263.90625,7612.872559,395.829315,78.555473,17616.498047,355.646179,27596.898438,483.01709,32876.332031,465.441223,55086.011719,725.290527,8616.039063,229.957458,114.640526,12.620134,102.469872,10.473031,1431.394043,35.831444,73737.28125,1916.687256,43.020725,11.755803,212.501846,18.771532,775.036438,26.084496,695.46582,18.80497,208.291,14.882092,528.552917,18.040634,326.960602,18.155632,445.248566,31.18034
AFR74      ,2717.481201,1012.968018,12105.513672,756.629028,78511.859375,1837.75354,209025.671875,4626.299805,458.45575,57.535717,20448.148438,402.979279,16047.866211,282.962036,46793.015625,657.473633,21912.710938,290.838898,4650.494141,124.313301,60.09528,8.149588,58.789146,8.306328,735.55072,18.898333,38054.71875,989.890503,12.957656,8.583968,53.565723,15.423748,591.741333,22.494526,239.034836,10.841331,186.40033,11.225791,235.818085,11.827446,171.480148,12.391279,313.428406,22.961353
AFR75      ,2869.298096,1119.168945,16823.037109,927.824036,102678.34375,2428.524414,262825.59375,5812.748047,547.715515,63.471813,19381.755859,384.419769,12911.704102,231.280426,33976.121094,479.211884,34671.625,457.674988,6464.924316,172.572601,93.74765,9.926085,103.658455,9.181454,1005.314758,25.416672,53625.957031,1394.296875,37.854885,9.848635,324.188202,18.728382,952.038696,27.602785,757.191467,18.170837,186.815689,12.637206,329.760376,13.947326,226.180496,14.517827,447.917633,26.87919
AFR76      ,0,0,37323.582031,2068.3125,245811.53125,5878.34668,698845.1875,15453.125977,188.931503,148.907654,16209.021484,355.202209,20061.058594,373.48349,82658.429688,1167.58728,123449.429688,1624.286255,19834.037109,529.156189,274.06189,27.977909,303.425659,20.458395,3651.062012,90.423439,179826.984375,4672.326172,117.689171,25.656298,404.63913,32.024155,2841.623291,65.118286,549.986145,30.705021,558.022705,32.81649,1220.472534,40.910561,740.649536,40.752678,1043.473145,69.963387
AFR77      ,2993.629395,831.770508,12775.410156,732.870239,75089.78125,1758.065063,195439.609375,4324.982422,485.747528,49.244377,17278.650391,340.835907,2830.212891,60.946877,27183.816406,383.354858,19963.068359,264.874359,4300.773926,114.938454,70.600777,7.494549,62.394833,7.995921,665.107361,17.104273,36078.75,938.540649,14.689204,7.84003,40.893238,14.834931,336.807465,19.698492,204.067154,9.623346,141.492386,9.842341,207.920486,10.559744,166.551117,11.32582,182.638718,19.986761
AFR78      ,5991.22998,1518.594604,18833.753906,1085.789795,115679.375,2734.054443,322367.90625,7129.835938,412.239594,80.363602,19534.429688,391.97522,42633.351563,738.103027,47432.996094,668.242249,51124.6875,673.569031,7956.931152,212.411392,106.61837,12.121959,119.459114,10.418148,1300.026489,32.716133,64585.476563,1679.010254,33.096806,11.919371,114.902908,18.087505,697.363342,25.217634,293.123108,14.666388,225.502731,15.256248,484.215607,17.957006,285.151123,17.878645,317.091705,31.261915
AFR79      ,2933.571289,657.454346,2901.721436,438.795258,22547.179688,560.338074,54349.660156,1222.013428,456.28241,37.451218,16986.626953,334.720703,765.653931,27.730856,15199.584961,215.995819,6281.504883,86.743446,1424.4104,38.739864,32.369396,5.179636,19.32588,7.039199,203.380112,6.643266,11957.868164,312.264648,17.366549,6.42921,0,0,207.976776,18.377449,118.644241,7.727079,62.798496,8.041418,74.006538,8.283391,60.42746,8.817553,132.858597,16.547659
AFR80      ,2693.768799,846.648621,4499.956055,523.298584,38436.09375,917.116821,87395.820313,1950.837891,580.007874,47.111591,19116.597656,376.382507,4554.153809,88.785942,20887.478516,295.553284,15470.65332,206.430084,2665.421875,71.636345,48.343956,6.712102,55.20377,7.872203,362.81073,10.437813,23599.367188,614.519836,29.988531,8.158994,89.069901,15.488085,561.672058,21.970331,222.949112,10.33034,82.028206,10.238537,139.483231,10.720043,99.919266,11.283453,236.554855,21.334181
AFR81       ,16027.53418,1405.454834,7676.594238,651.062927,47678.644531,1131.082275,121633.429688,2534.052734,815.644958,60.470013,21388.851563,396.787415,45724.539063,747.07074,38144.230469,501.075531,29263.253906,369.788696,3624.667725,94.985741,54.310432,7.20966,74.229073,7.942501,547.266602,12.216578,29862.097656,495.019928,16.628593,7.696393,85.448486,14.836005,890.486816,22.678524,767.652466,14.695666,126.914528,9.774763,243.261719,10.594237,126.339607,10.405169,381.298706,21.414385
AFR82       ,3890.929932,807.045715,2801.497803,471.327484,21402.339844,543.3526,51582.496094,1092.311279,472.639618,40.956142,19249.816406,356.391357,1223.288452,35.421986,16242.720703,215.922577,6238.520508,83.334526,1351.257568,36.211155,43.678467,5.908444,31.527861,7.492673,211.681763,6.656909,11665.952148,194.467957,40.433807,7.652355,16.768902,14.557727,473.218872,19.672773,275.367004,9.87788,61.049118,9.563855,68.352501,9.728935,49.583469,10.206041,184.96727,19.788052
AFR83       ,4168.754395,990.498047,1899.903809,518.874084,19557.757813,524.149536,46361.019531,987.885498,392.514709,47.978878,22127.576172,408.950623,8194.325195,143.986633,38121.984375,500.806488,6743.771484,90.185867,1233.074951,33.371544,41.245041,6.758533,20.874828,8.059603,197.431778,7.187171,10117.175781,168.999939,51.648891,9.372369,63.917381,15.880856,684.765381,21.737333,766.740906,16.068878,93.347946,12.023381,88.970398,12.326569,42.910919,12.617721,371.398651,25.564074
AFR84       ,7024.235352,1212.011353,7745.13623,683.641174,65961.070313,1541.652222,149465.875,3111.95752,919.490051,64.760147,18551.177734,347.497375,19739.919922,329.865875,23819.099609,315.443848,34839.472656,439.750061,5147.672363,134.659363,70.240021,9.405414,97.331917,9.11616,661.394775,15.010583,44095.324219,730.353638,22.627956,10.313548,139.134842,16.609144,743.446472,22.561647,225.803833,12.226396,114.920135,12.780022,253.001678,13.765924,184.944748,14.111012,296.424011,26.855204
AFR85      ,3522.11792,815.910339,3097.433838,501.885406,22448.513672,551.409668,53180.121094,1160.10791,441.096832,39.57608,17115.060547,332.056213,1282.578979,35.911407,18421.185547,253.027786,7221.182129,98.671638,1372.167847,36.089062,43.786167,5.663402,36.362518,7.993144,207.412979,6.741677,12367.825195,227.751694,42.807098,7.757963,18.418535,15.371548,343.320374,20.883461,239.75,9.572325,,,69.330437,9.517514,52.109573,10.094212,172.833984,19.359554
AFR86      ,6081.586914,1079.889771,8416.195313,661.062195,47591.890625,1120.557373,129858.195313,2792.4646,242.902588,48.771545,16065.500977,313.377441,17294.322266,300.734924,34296.3125,467.533569,17139.376953,227.035538,2716.817139,69.360374,56.731529,6.927118,57.786175,8.374428,489.326691,11.705353,24125.841797,442.447388,21.208744,8.248628,88.313324,15.891025,622.576416,22.876377,701.989746,14.997108,,,179.411758,10.621614,0,0,346.627808,21.655134
AFR87      ,10283.152344,1751.597168,21768.158203,1218.457031,110963.914063,2561.120605,318718.875,6827.091797,225.46199,80.190269,15345.882813,308.962524,36955.746094,636.405762,29021.654297,399.028748,62556.824219,817.571228,7580.833496,192.655411,108.279884,12.401645,125.40493,11.2219,1388.553467,30.201513,71591.367188,1309.871826,34.257439,12.865183,149.489456,19.047552,734.060303,25.821709,727.511963,18.801771,,,547.68634,18.719971,321.643707,17.76959,316.397308,32.277092
AFR088,14601.970703,1925.614868,18417.173828,1111.795166,94351.78125,2155.196289,270968.21875,5809.536133,501.376312,81.606461,17712.220703,352.797058,60131.175781,1026.46521,39952.59375,546.094604,57823.160156,756.090942,6338.497559,161.274887,106.156609,11.156914,104.957344,10.430091,1153.665527,25.411753,57964.320313,1060.867188,34.433895,11.525026,143.755341,18.178875,916.627136,26.844862,763.348572,18.220507,,,492.763733,17.027063,274.239899,15.877892,400.79126,29.80595
AFR89       ,786.967285,614.641785,414.925446,386.27182,1493.90979,132.569565,2307.489746,93.864479,13.624477,21.087183,791.542542,28.383135,31.786459,13.312598,484.499268,13.590703,779.948303,17.209534,88.093422,5.29407,1.170509,4.558876,25.554922,7.181133,16.812269,4.282603,489.964539,13.059678,40.173424,7.059083,0,0,9.544178,17.883333,22.647453,8.198655,24.115488,8.916347,23.293882,9.157941,10.860343,9.634138,47.681538,18.135942
AFR90       ,1110.112793,585.312988,712.737061,381.781555,3570.348145,164.060196,8821.095703,217.565567,17.841579,21.412735,587.87439,25.42775,348.390808,17.321863,1248.71228,22.338291,1414.578735,24.133322,197.30751,7.298203,10.596187,4.563066,25.348068,7.105186,34.006638,4.319815,1561.741577,28.741106,36.00729,6.923685,0,0,24.615257,17.842911,29.885969,7.987103,16.849461,8.694682,44.727314,8.952433,8.710609,9.38212,49.096855,17.69927
AFR91       ,333.399078,545.426575,475.431244,378.227234,5189.526367,189.073196,9985.285156,239.586533,7.777306,22.684319,1394.338257,38.041161,424.263885,18.38884,1002.458862,19.318346,5076.362793,67.741318,327.417358,10.101761,1.261602,4.246432,23.344078,6.92453,32.781212,4.001208,2010.543701,35.734962,29.950048,6.35332,0,0,43.291077,17.656713,31.846603,7.332091,22.016521,7.941922,30.805511,8.163782,16.510607,8.567845,37.881229,16.206995
AFR92       ,1361.863892,569.279663,871.841797,385.068298,3299.927246,155.334534,8096.19873,202.704102,34.061195,20.771784,582.143005,25.012699,267.314301,15.72675,925.497253,18.555553,1241.497681,22.112446,167.140671,6.595131,8.717212,4.346218,31.96743,7.044081,34.770828,4.188845,1374.321777,25.780312,29.479111,6.693276,0,0,17.263515,17.753527,23.297619,7.744328,22.908508,8.384919,28.26358,8.627583,13.400938,9.021316,55.050945,17.123283
AFR93       ,975.080322,682.213745,1331.25708,420.771637,3291.680664,161.73877,7294.450684,190.646942,44.395454,24.967278,827.728638,31.176003,320.890656,18.773741,1071.14502,20.801689,1660.933838,27.430143,178.873352,7.411229,4.892554,5.231821,28.639217,7.500428,30.782904,4.952355,1261.985474,24.380007,53.360134,8.163078,0,0,31.522169,18.348286,39.488922,9.456542,18.206434,10.228924,32.994995,10.555031,6.219367,11.017002,51.093346,20.847223
AFR94       ,1993.5802,657.04895,1251.245728,409.014038,3516.810059,164.979828,8389.998047,211.810165,12.975693,23.357622,555.737793,26.514957,225.305786,16.645563,1017.735168,19.979118,1233.69812,22.370476,189.503754,7.415545,0.523649,4.928469,26.821909,7.339022,38.097324,4.753804,1501.390747,27.97595,45.381088,7.696345,0,0,21.674564,18.130497,31.858137,8.897571,10.935251,9.536849,31.398317,9.928323,7.398435,10.38668,38.750397,19.686056
AFR95       ,371.456451,594.161072,1030.946533,388.469238,3763.327148,165.94342,9697.256836,235.166367,33.088017,21.74391,601.588684,25.716681,174.755508,14.97121,1167.640869,21.429354,1116.643555,20.851381,207.634903,7.542675,1.108903,4.558871,21.15925,7.083171,40.14267,4.361187,1654.470215,30.224234,35.784103,6.960467,0,0,39.925274,17.86969,30.861217,8.031158,17.959883,8.719409,32.111916,8.962158,19.403442,9.387913,58.467224,17.858757
AFR96       ,1770.067749,557.593872,1071.742676,380.684296,4410.97998,172.864349,10729.333984,254.28508,1.297569,20.436731,618.987549,25.296677,338.588776,16.608456,1350.663452,23.372988,1278.888428,22.480536,224.484863,7.731714,1.724961,4.220114,33.699841,6.975558,40.839432,4.076427,1855.846436,33.3125,31.673773,6.399085,0,0,37.333786,17.653658,21.368792,7.35339,14.218242,7.969508,25.307247,8.192235,17.169952,8.577235,37.286278,16.271944
AFR97       ,1050.317993,506.725098,556.938354,365.622589,1576.975342,126.779343,2958.894531,101.284492,25.924353,18.801989,864.534729,28.353115,181.987244,13.883043,1382.333862,23.768946,527.652039,14.430182,92.927269,4.866499,2.584745,3.877415,16.524971,6.788882,18.186836,3.676337,629.662537,14.536757,27.943468,5.998926,0,0,20.708002,17.496258,23.836239,6.914851,18.66461,7.457695,22.098499,7.697851,5.633687,8.088675,43.731613,15.289335
AFR98       ,466.003906,515.941589,116.799423,367.184418,762.377441,118.547501,1701.234619,80.553154,3.564599,19.119339,786.832886,27.612974,135.826004,13.744649,910.317078,18.155224,785.724426,17.164648,93.509026,5.043115,4.831013,4.062733,30.912251,6.924879,21.756844,3.86196,590.457397,14.09159,29.095394,6.315264,0,0,21.020121,17.618502,24.529028,7.347815,20.786684,7.892842,25.510017,8.107638,18.79755,8.513819,42.025249,16.260498
AFR100      ,1014.362427,586.6698,610.746765,381.437164,385.392944,120.21608,501.063385,65.768471,5.190277,20.436968,356.163422,21.837231,567.815369,20.381445,3040.314209,44.929054,274.042145,12.781862,17.587624,4.333633,10.010932,4.347178,36.75095,7.098716,11.71015,4.096822,49.167625,8.380408,37.439404,6.85147,0,0,31.875116,17.841421,42.390827,8.020567,22.111898,8.673752,13.634821,8.872043,10.664912,9.271201,43.874825,17.644054
AFR101      ,1509.498047,763.38208,786.170044,433.482361,296.082947,133.337219,447.539612,75.663948,240.699112,28.931751,965.530396,34.909885,456.492767,21.863638,3421.579346,50.492294,189.198471,13.100112,30.399799,5.646111,6.314588,5.730532,38.819504,7.82698,22.363914,5.366457,83.307663,9.649892,69.875725,9.014221,0,0,48.269508,18.747198,60.76886,10.569386,26.891544,11.402484,28.87524,11.937414,12.675054,12.481951,79.013725,23.245464
AFR102      ,2966.207275,1022.318054,1043.185425,504.652802,897.961426,166.55957,3067.294189,123.709038,133.974045,39.338753,7732.84082,153.429993,35054.582031,574.875,16105.741211,214.098602,2597.686279,39.290882,77.8825,6.421589,2.002186,6.037477,19.064844,8.039164,35.287785,5.726474,533.355469,14.097296,59.255802,9.624254,0,0,184.295197,19.486856,176.498413,12.063519,91.513321,12.810293,38.993042,12.963725,12.423786,13.682164,113.713387,26.42127
