SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,27,27erro,28,28erro,29,29erro,30,30erro,34,34erro,35,35erro,37,37erro,38,38erro,39,39erro,40,40erro,41,41erro,45,45erro,56,56erro,58,58erro,71,71erro,90,90erro,82,82erro
ACC052MS      ,5704.219727,993.8302,4318.586426,529.766846,34545.941406,815.092041,89192.195313,1976.422241,502.231323,42.616924,8885.020508,181.448792,19151.554688,333.787018,10760.457031,154.272171,24369.298828,321.881134,2704.544678,73.035652,64.990288,6.825765,60.956638,7.977068,432.049774,12.019727,32821.273438,853.960205,,,23.559832,8.292839,167.278107,15.853913,804.201172,24.9891,,,223.288162,10.430373,19.933634,12.230818,149.758835,10.940367,14.849894,10.931397,115.168648,11.556309,,,0,0,345.759247,28.361101,,,,,52.063183,22.663992,248.451599,21.997477
ACC053MS      ,5905.556641,924.665527,2856.741943,483.293518,19439.597656,493.702332,40883.730469,914.629578,270.127411,34.793098,6203.312012,130.544449,13530.932617,238.424667,7695.905762,111.558876,8527.948242,115.661263,1469.013306,40.48703,42.007027,5.941507,38.184597,7.648485,239.246628,7.961293,13672.34668,356.807343,,,50.272541,8.272801,103.988045,15.330959,578.152344,22.218174,,,351.99472,11.768414,12.968168,12.521758,67.833282,10.695201,11.941186,11.049864,57.111881,11.251677,,,0,0,195.842102,25.476196,,,,,114.101776,22.639147,186.536758,21.542175
ACC054MS      ,5840.898926,891.669006,3110.743652,468.699219,19975.898438,496.486237,41083.476563,918.793335,325.877594,33.854851,6762.813477,140.56015,12844.163086,226.702118,7457.677734,108.211685,9027.457031,122.055046,1532.989868,42.069988,45.414902,5.642711,35.76643,7.413313,253.399414,7.995113,18556.513672,483.580505,,,37.159706,7.507776,89.910843,14.86855,640.494446,22.666435,,,182.834793,9.33326,5.816932,11.161484,93.330513,9.670252,24.828812,9.861576,42.720303,10.063924,,,0,0,134.447067,23.821812,,,,,55.742916,20.387213,196.819733,19.698994
ACC055MS      ,3776.259277,811.104919,2470.162354,462.496033,18048.933594,463.493011,36441.949219,817.055542,276.438263,33.661606,5490.211426,116.723709,10228.025391,182.254242,9303.586914,133.893997,8619.332031,116.933174,1328.408081,36.746048,40.890808,5.714744,38.94886,7.514461,211.219574,7.315348,12488.155273,326.062347,,,53.548363,7.987242,65.076019,14.831307,496.175049,21.233612,,,373.044037,11.707267,28.233404,11.976798,92.380463,10.331024,18.904652,10.565907,46.491356,10.75984,,,0,0,146.766907,24.280861,,,,,86.622803,21.693041,162.461929,20.673431
ACC056MS      ,7048.060059,929.937622,1794.850586,460.2771,16162.782227,422.686676,33628.757813,755.320435,212.52887,33.756416,5302.381836,113.739288,14846.154297,260.660126,8120.266602,117.451164,9474.410156,127.961395,1187.64502,33.114445,23.084457,5.58748,33.759048,7.498408,163.187958,6.497547,12221.660156,319.148376,,,43.461643,7.938094,63.12574,14.937599,304.54422,19.563499,,,212.057007,10.0395,23.291374,11.831222,84.104965,10.230534,13.823039,10.509668,54.171101,10.760977,,,0,0,162.479187,24.478333,,,,,79.412514,21.724731,147.614807,20.62035
ACC057MS      ,7987.420898,978.193359,3280.781494,481.774963,28797.878906,691.944214,55590.945313,1237.560425,359.567566,38.092979,7012.341309,146.053955,18727.753906,326.578369,10748.320313,154.005692,16138.894531,214.655319,2211.86377,59.903091,40.500568,5.879877,42.488632,7.432591,286.929535,8.63491,18313.714844,477.273651,,,24.928232,7.31195,134.5345,15.070198,490.185333,20.958368,,,371.152435,11.046968,17.810562,10.989122,124.003029,9.643312,14.88703,9.60557,85.406601,10.07951,,,0,0,170.60379,24.197706,,,,,61.993481,20.031076,226.896027,19.510965
ACC058MS      ,7509.987305,957.316772,3025.847412,479.376556,28283.902344,678.502808,54671.105469,1217.424683,419.028595,38.689766,6905.206543,144.112717,19596.919922,341.287628,11162.501953,159.810532,18104.078125,240.278397,2193.017822,59.423397,46.052914,5.959709,50.062916,7.508787,276.657074,8.460032,20278.453125,528.283875,,,35.167709,7.394863,81.984474,14.692772,462.673248,20.680386,,,174.040588,9.138906,27.145683,10.960139,125.082397,9.73058,15.218508,9.721072,83.486259,10.210589,,,0,0,207.741257,24.634306,,,,,80.456764,20.143593,177.166306,19.283504
ACC059MS      ,1478.324585,581.186768,278.293549,384.438416,4187.088867,172.459213,7516.371094,185.540207,60.894798,22.645357,2964.018311,63.258728,575.137024,18.205351,5359.18457,78.849846,1383.64856,22.764711,266.484344,9.757287,21.837431,4.487685,37.896214,7.158101,59.286709,4.579287,2396.460205,64.539192,,,55.25061,7.17146,55.879261,14.470346,144.460312,18.331781,,,112.142075,8.611544,14.920668,10.786292,34.752056,9.37464,10.400191,9.53391,11.175543,9.776773,,,0,0,47.583191,19.830139,,,,,82.197182,19.505287,173.644867,18.801901
ACC060MS      ,2451.810547,655.820984,305.306,400.202362,9342.793945,273.470428,16739.294922,385.189789,160.376389,27.936693,5612.072266,117.578911,4487.317383,82.374565,9018.950195,129.618759,4855.589355,66.52845,635.114929,18.647112,13.630269,4.648202,31.89855,7.097133,105.780647,5.105145,6068.47168,159.476974,,,39.568203,6.921015,51.871342,14.245594,261.519226,18.898083,,,178.066849,8.788198,22.085424,10.365382,56.828358,8.918399,7.793561,9.216866,39.499763,9.369884,,,0,0,104.629463,20.229357,,,,,70.362373,18.930777,150.32724,18.144087
ACC061MS      ,3127.882324,648.426758,1173.563843,403.229462,9043.688477,263.805511,18810.320313,430.089203,162.486618,26.446583,3321.806641,74.880524,6579.161621,119.968262,5915.949707,86.471695,5027.635254,68.637154,626.545532,18.364357,17.893354,4.4806,31.26206,6.999112,113.490479,5.052718,6459.648438,169.604904,,,36.670761,6.517537,32.064316,13.920923,195.215134,18.336462,,,102.521416,7.849837,16.670475,9.74727,50.677994,8.382897,11.743001,8.666078,37.848206,8.845086,,,0,0,111.949936,19.614101,,,,,79.313065,17.816801,137.002899,16.921604
ACC062MS      ,1819.310669,624.085327,556.136047,400.786499,6281.133789,219.079498,11273.255859,266.250824,115.458954,25.137575,3998.981689,87.630455,3415.973145,64.282066,4551.826172,66.874565,2201.89209,34.55061,403.269989,12.953404,32.596645,4.657576,24.138298,7.160785,69.815651,4.722406,3575.936768,94.953896,,,52.190189,7.177668,66.078003,14.551879,185.315247,18.535124,,,515.467834,12.917962,0,0,39.052307,9.430801,10.663487,9.507721,22.543766,9.847209,,,0,0,78.204262,20.294964,,,,,72.152512,20.073759,114.874954,18.680273
ACC063MS      ,3039.591064,638.424805,420.442627,392.309021,6037.569824,207.11644,11450.366211,270.037628,136.418854,25.75614,4706.989746,100.533035,3388.383789,63.789326,6824.214355,99.104141,2634.010742,38.096535,414.733521,13.102508,7.90891,4.348473,21.017344,6.996977,76.271332,4.597257,3892.297607,103.106361,,,39.563168,6.734561,35.370197,14.128794,235.815628,18.66217,,,198.012894,8.821412,16.204304,10.232663,29.171307,8.834333,8.179976,9.023342,18.973133,9.144688,,,0,0,72.593567,19.468199,,,,,78.833054,18.43891,141.661453,17.717953
ACC064MS      ,1991.526245,644.438721,1011.489014,410.528442,9603.844727,279.512329,17208.974609,395.382202,151.634079,26.418331,4749.15918,97.296066,2242.423096,44.938068,8745.613281,125.85984,3830.291992,53.379749,645.022217,18.977724,10.962217,4.819154,22.057474,7.155815,129.401367,5.581013,5649.374023,148.631485,,,47.735371,7.215614,115.014069,14.938913,249.395447,18.923048,,,152.362335,8.951439,13.620133,10.903873,40.152374,9.48236,15.639781,9.66875,27.002975,9.828638,,,0,0,85.346207,21.281015,,,,,81.351837,19.750248,188.349258,19.008539
ACC065MS      ,2762.406738,716.164795,668.044861,423.093292,10617.674805,305.541351,20234.525391,461.673859,199.264664,29.836006,6376.317871,132.621689,4208.65625,77.887169,8765.939453,126.406258,4855.921387,68.369949,739.792358,21.443426,19.053377,5.060665,16.573893,7.260533,123.271927,5.647285,6253.796875,164.308411,,,47.66293,7.591633,127.198868,15.237323,327.177643,19.617552,,,382.558716,11.516509,22.8421,11.523721,52.278091,9.951998,12.322252,10.061358,34.572613,10.23093,,,0,0,112.84269,22.10755,,,,,80.755127,20.787546,210.857895,19.953205
ACC066MS      ,6266.219238,856.273376,1760.120117,445.49939,14902.143555,399.156494,30036.013672,676.335022,150.729706,31.210203,4485.855957,98.19381,13144.930664,231.651413,5814.176758,84.522041,7641.118164,104.085403,1057.801758,29.698954,24.33148,5.445196,23.550772,7.425611,144.223022,6.167452,10212.46875,267.003815,,,48.007004,7.897567,76.688271,14.924158,219.946884,18.986753,,,510.848267,13.35498,24.87566,9.942466,73.32933,10.199521,10.47918,10.455253,38.09594,10.678924,,,0,0,169.799683,23.599773,,,,,94.578964,21.516809,131.530396,20.427094
ACC067MS      ,4387.452637,792.276611,1289.331543,439.868195,15080.201172,394.010651,29660.595703,668.15155,223.381424,31.996729,4561.519531,99.197456,9068.518555,162.518967,8255.867188,119.299744,8689.236328,117.785912,1118.981079,31.236917,25.75251,5.361244,24.725824,7.352778,170.342499,6.466557,10627.792969,277.771362,,,41.777504,7.627909,87.620613,14.852839,272.76416,19.238049,,,137.42276,9.239192,23.858881,11.429945,78.729645,9.89327,11.005772,10.165951,44.014019,10.314232,,,0,0,132.929398,23.108202,,,,,71.903877,20.865623,185.113327,20.110825
ACC068MS      ,3482.165283,790.310364,1721.531006,445.246552,19204.916016,487.23114,37876.445313,848.350647,176.956665,31.869225,6583.538574,136.728394,6958.078613,127.11338,10635.514648,152.383957,6971.268555,95.568214,1177.557007,32.793266,28.623568,5.511332,18.605755,7.399589,178.287262,6.685145,9834.824219,257.20105,,,50.234413,7.886681,91.950592,14.977865,562.335632,21.914553,,,241.258011,10.328738,4.965674,11.79976,69.229088,10.16403,12.901503,10.482812,51.253349,10.69511,,,0,0,109.896629,23.351582,,,,,105.916512,21.550882,334.726776,21.592463
ACC069MS      ,3377.080566,679.428345,836.772217,401.520386,8493.919922,257.273529,15770.478516,364.034454,93.355072,26.572741,5322.876465,112.186279,4450.168457,84.597603,7295.486816,105.798058,3912.111328,56.02113,578.719788,17.270233,31.577698,4.793502,18.571865,7.117043,100.038109,5.110536,5078.57959,133.832504,,,48.246441,7.174229,78.589272,14.546664,247.138489,18.892643,,,229.723755,9.503949,16.440519,10.823076,42.832867,9.203284,14.308381,9.526302,25.599981,9.623534,,,0,0,80.798241,20.364931,,,,,82.310257,19.633678,167.664429,18.897118
ACC070MS      ,3956.378906,788.018494,1632.775879,444.683716,18978.044922,482.517395,36000.984375,807.229492,306.885681,33.776997,8165.641602,166.794113,6490.868652,119.477913,10054.657227,144.369995,8211.650391,111.718613,1193.972778,33.219231,36.743729,5.502084,34.909618,7.42575,209.382904,7.19242,10455.694336,273.307892,,,50.795792,7.763107,125.928513,15.208569,444.846313,20.677393,,,345.283997,11.214272,32.986263,11.674164,68.554047,9.988831,4.976294,10.321751,44.592064,10.480146,,,0,0,145.606354,23.656843,,,,,72.20224,21.163506,275.338226,21.006771
ACC071MS      ,4198.050781,737.069641,1910.618042,426.839172,15734.874023,412.718353,31686.119141,712.287781,125.105659,29.358585,5676.709961,119.407249,8977.625,160.966461,10323.942383,148.001282,5353.226563,74.647095,996.514038,27.93804,28.217558,4.933925,22.767403,7.100654,153.086151,5.876751,8631.219727,225.942642,,,29.626352,6.877699,67.956726,14.345851,312.686523,19.234556,,,322.164734,10.173863,31.638435,10.492255,61.328625,8.904746,6.898355,9.163889,39.224503,9.314302,,,0,0,111.949936,21.127235,,,,,71.555794,18.884169,216.711075,18.461014
ACC072MS      ,1279.546143,637.256836,698.916199,409.326752,11032.348633,309.115448,21219.929688,482.888092,113.047272,27.534672,3871.037354,85.303307,4955.306152,92.940628,8870.200195,127.566612,4390.910156,60.546265,689.351929,20.04447,21.025415,4.746016,28.055143,7.114168,103.580879,5.116965,5835.347168,153.437683,,,47.463734,7.053566,49.634781,14.268185,304.293152,19.230743,,,97.414413,8.407878,33.033554,10.328566,51.203026,9.054761,0,0,25.874409,9.524306,,,0,0,117.574226,20.777266,,,,,85.28019,19.217346,238.553482,19.000334
ACC073MS      ,5501.120117,883.995667,1628.916748,456.295807,27385.158203,668.143494,50282.023438,1120.964966,397.926392,37.415512,4889.270508,106.175125,16629.300781,290.628967,9325.477539,134.224274,18419.587891,244.292496,2157.510742,58.47179,34.887688,5.842505,35.937794,7.413845,229.223434,7.497437,16921.001953,441.116669,,,32.08918,7.423793,91.968491,14.761343,575.947998,21.910526,,,371.89975,11.129933,10.144162,11.091662,104.031143,9.686488,13.401766,9.798803,81.229134,10.196175,,,0,0,185.958313,24.3337,,,,,72.20224,20.271954,210.715118,19.582233
ACC074MS      ,1263.661621,614.014526,710.492981,393.336426,5965.50293,204.808594,12168.733398,285.403564,37.682426,22.623209,2209.087891,49.240471,2056.865723,41.361217,3167.874023,48.615452,2017.105957,30.296606,348.671448,11.674386,8.874176,4.585574,11.286152,7.105898,66.953835,4.719006,3330.100342,88.603302,,,55.757664,7.280452,25.17569,14.261092,442.478973,20.475256,,,55.922699,8.409968,9.954994,10.784246,36.677166,9.302589,19.747198,9.672187,14.285977,9.724973,,,0,0,76.865158,20.383104,,,,,90.203072,19.775047,68.905937,18.619726
ACC075MS      ,5507.36377,909.274414,2910.07959,490.032867,26239.478516,637.260071,52074.058594,1160.483276,277.041199,37.232426,4812.085938,105.233459,18088.923828,315.630005,10497.851563,150.588272,14860.958984,198.034973,1964.17395,53.470009,43.732868,6.210872,39.193665,7.71829,234.306366,7.927295,16370.135742,426.836487,,,44.892254,8.355419,83.129578,15.183647,430.373138,20.747478,,,118.160271,9.895494,18.893208,12.395681,110.231506,10.910614,11.532364,11.113829,70.52153,11.458652,,,0,0,213.454788,26.150984,,,,,100.744995,22.868511,244.026001,22.204794
ACC076MS      ,1510.43396,642.729126,698.916199,401.224792,2946.456055,153.850082,5325.080078,140.015198,0,0,1172.223511,35.718353,2142.817627,45.587868,2413.676025,37.223217,1693.841187,26.359407,181.983124,8.426205,19.285381,4.858641,22.645,7.33288,41.795422,4.865211,1873.379028,51.238064,,,68.234779,8.026142,51.424038,14.7694,223.15715,19.072535,,,76.329506,9.383247,5.391303,12.012634,34.102013,10.29672,10.610827,10.744873,19.708591,10.831901,,,0,0,89.006447,21.016613,,,,,109.59623,21.858646,64.194824,20.652718
ACC077MS      ,9079.583984,1131.853149,5073.311523,542.802002,46833.589844,1093.679199,92496.710938,2049.100586,648.667175,46.016056,9443.415039,192.529465,27586.523438,477.074371,13641.347656,194.372101,28337.232422,373.67218,3559.548828,95.564201,59.968655,6.85726,82.936844,7.9555,455.686554,12.416283,30124.240234,783.925964,,,23.191578,7.94071,149.512848,15.507321,828.902954,25.211821,,,357.371582,11.363765,56.124527,11.834715,189.113998,10.755041,18.437822,10.317989,145.735657,11.352419,,,0,0,262.282166,27.625017,,,,,55.287453,21.653915,332.524139,21.73547
ACC078MS      ,2931.94751,732.680725,1910.618042,437.996857,15715.488281,407.7659,33179.117188,745.100769,169.118729,29.754354,6076.513184,126.959389,5937.057617,109.86869,8182.381348,118.060936,4648.258789,63.86837,926.512146,26.212885,30.305601,5.198049,27.88378,7.286493,141.211716,5.915213,7945.510254,208.172714,,,47.101555,7.518136,54.018452,14.543512,488.947388,21.024246,,,212.184158,9.669396,22.014486,11.215952,60.178555,9.645929,14.217982,9.957232,45.885788,10.102242,,,0,0,81.061043,22.347548,,,,,77.174843,20.531256,317.547882,20.659687
ACC079MS      ,1858.552856,619.165649,1324.061768,406.702759,11046.441406,303.582214,23697.253906,536.881958,111.238518,25.129238,2142.739502,49.167629,6110.521973,111.53611,3509.224609,53.284359,5828.541016,78.956711,766.657715,21.999783,15.1673,4.73695,23.795576,7.117259,91.172531,4.962393,6961.631836,182.63765,,,42.175903,6.982651,20.827814,14.055165,125.772469,18.164116,,,43.250557,8.026991,13.40732,10.24188,48.727879,8.950202,14.639256,9.299621,35.508495,9.411975,,,0,0,114.895996,20.68531,,,,,86.821701,19.073616,66.764526,17.904484
ACC080MS      ,8077.708984,976.380432,3878.669189,483.387146,30015.826172,714.592346,66440.148438,1475.879028,339.744751,35.980549,6765.855469,140.982971,21784.080078,378.185364,10083.014648,144.628098,14826.228516,197.393173,2107.106689,57.096397,44.863888,5.612298,34.395538,7.232307,277.575409,8.279822,18674.503906,486.62973,,,17.366549,6.71176,47.988667,14.107474,563.196472,21.531891,,,224.09343,8.897456,25.183062,9.942742,126.582481,8.869514,11.479705,8.797512,81.972328,9.264964,,,0,0,163.550476,22.880375,,,,,61.21278,18.36516,303.176636,18.586414
ACC081MS      ,8075.293945,1091.395508,4764.919434,541.348816,43212.304688,1013.384277,86886.453125,1925.769775,471.593689,43.00742,8025.335938,165.825256,24342.455078,422.025177,13694.87793,195.132736,22805.953125,301.573975,3123.685059,84.05307,52.204597,6.774218,54.055748,7.84803,373.292175,10.700619,25743.720703,670.19104,,,34.479836,8.177578,120.199677,15.351366,745.092468,24.166397,,,257.497223,10.636909,37.69981,12.091558,177.17572,10.963152,24.013882,10.691025,118.07338,11.384166,,,0,0,225.539444,27.64963,,,,,78.336311,22.293419,353.440582,22.426836
ACC082MS      ,2587.269531,621.842529,1222.262573,398.016357,11678.644531,318.417755,21095.533203,479.947571,180.988373,26.770214,4195.173828,91.187828,5952.825684,109.501137,6130.580566,89.553535,5692.089844,78.725586,805.555298,22.90152,22.336151,4.512876,14.09664,6.901432,123.036858,5.156309,6967.143066,182.758377,,,30.445728,6.422587,134.552383,14.689634,270.590393,18.798344,,,171.594254,8.22584,10.487917,9.592349,50.874962,8.300327,6.838564,8.523158,41.135948,8.684085,,,0,0,86.059937,19.568014,,,,,44.210094,17.670101,176.411301,17.031271
ACC083MS      ,6385.316406,934.48114,2443.149902,482.886139,24671.638672,607.584595,49869.765625,1112.012573,330.700958,37.720116,6449.510254,135.419998,18234.041016,318.100037,9639.464844,138.616776,15950.953125,212.16983,1907.008057,51.968418,37.816746,6.166323,44.432446,7.719881,236.997345,7.972413,17735.527344,462.279663,,,42.628628,8.29543,125.338043,15.473383,395.938751,20.434982,,,244.881668,10.64481,25.679626,12.329154,144.308517,10.961328,19.562891,10.961102,87.807831,11.364604,,,0,0,210.955124,26.235689,,,,,88.761009,22.687992,219.709061,21.851364
ACC084MS      ,3040.751709,695.113525,1285.472534,420.090302,10590.081055,296.111359,20547.642578,468.459229,255.336121,30.022593,5562.643555,116.944283,3404.92041,64.391258,10296.012695,147.450684,5533.691895,75.323853,772.804565,22.26177,21.315422,5.035426,29.474997,7.290788,129.785782,5.711259,7524.563965,197.255646,,,43.371098,7.48877,91.360146,14.794183,321.922821,19.522339,,,161.092957,9.302475,23.315022,9.468682,45.877708,9.691211,3.106893,9.95281,33.388996,10.145594,,,0,0,100.701385,21.650555,,,,,94.330338,20.528072,145.901657,19.440012
ACC085MS      ,9154.728516,1131.9021,3311.620605,514.744263,31092.976563,757.500916,65992.117188,1466.455566,300.543091,40.245911,6822.238281,143.085815,29335.728516,506.860779,12167.463867,173.800537,17141.376953,227.700638,2250.946045,61.051048,44.208778,6.49274,38.380234,7.824681,291.793854,9.115035,21497.974609,559.962524,,,42.728943,8.538765,117.876045,15.521366,506.936646,21.55213,,,344.141052,11.89047,40.180058,12.825313,136.465759,11.276925,11.835977,11.339063,84.93914,11.712642,,,0,0,231.78215,27.305584,,,,,98.305359,23.282564,243.914429,22.551786
